Nome do serviço,ID do serviço,Categoria da URL,Total Geral
Emissão de Guia de Pagamento de Dívida Ativa em Atraso,82013,/orgao,3
Fiscalização de queimadas,82534,/servicos,3
Licença para construção de muro ou gradis,82585,/publico,3
Restituição de indébito (valores cobrados indevidamente),82631,/grupo,3
Informação sobre a situação dos imóveis no Município do Rio de Janeiro,82648,/grupo,3
Fiscalização de marquises e estruturas,82673,/busca,3
Consulta a andamento de processos físicos de licenciamento ambiental,82678,/termos,3
Agendamento de atendimento presencial,82682,/termos,3
Acervo de Imagens PAA/PAL,83832,/sistema,3
Certidão de Histórico de Revisão de Numeração,83861,/busca,3
Certidão de Histórico de Revisão de Numeração,83861,/sistema,3
Certidão de Histórico de Revisão de Numeração,83861,/tema,3
Territórios Sociais,84085,/objetivo,3
ISS – Impugnação a Auto de Infração ou Nota de Lançamento,84313,/publico,3
ISS – Impugnação a Auto de Infração ou Nota de Lançamento,84313,/tema,3
SMPDA - Campanha de Adoção com os Animais da Fazenda Modelo: “Adote um Amigo”,86751,/grupo,3
SMPDA - Campanha de Adoção com os Animais da Fazenda Modelo: “Adote um Amigo”,86751,/objetivo,3
SMPDA - Campanha de Adoção com os Animais da Fazenda Modelo: “Adote um Amigo”,86751,/orgao,3
SMPDA - Campanha de Adoção com os Animais da Fazenda Modelo: “Adote um Amigo”,86751,/tema,3
SMPDA - Programa Bicho Rio - Esterilização gratuita de cães e gatos,86797,/grupo,3
SMPDA - Programa Bicho Rio - Esterilização gratuita de cães e gatos,86797,/sistema,3
SMPDA - Programa Bicho Rio - Palestras,86822,/busca,3
SMPDA - Fiscalização - Vistoria técnica em local onde há maus tratos de animais domésticos,86826,/grupo,3
Retirada de protesto em Dívida Ativa,88649,/orgao,3
Histórico de pagamentos em Dívida Ativa,88671,/busca,3
Histórico de pagamentos em Dívida Ativa,88671,/orgao,3
Levantamento de depósito em Dívida Ativa,88677,/orgao,3
Fiscalização do transporte complementar,89177,/busca,3
"Certidão Municipal de Inexigibilidade de Licenciamento Ambiental para obras de construção de edificações novas, acréscimos, demolições, projetos de loteamento e grupamento de áreas privativas (CMI)",90925,/tema,3
"Requerimento de Transferência do Titular da Matrícula por Renúncia em Feiras Livres, Feiras Móveis e Feirartes",91651,/servicos,3
"Requerimento de Transferência do Titular da Matrícula por Falecimento em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",91664,/busca,3
"Requerimento de Transferência de Feira em Feiras Livres, Feiras Móveis e Feirartes",91673,/busca,3
Consulta de Multas por Permissão em Taxi,91841,/grupo,3
Consulta de Multas por Permissão em Taxi,91841,/publico,3
"Segunda via de Certificado de Vistoria, CIAT ou Atualização Cadastral para Taxistas",91855,/tema,3
"Ingresso ou Baixa em Cooperativa, Associação ou Prestadora de Serviço de Táxi",91886,/publico,3
consulta de Endereço das Escolas Públicas Municipais,92245,/orgao,3
Inclusão de Veículos em Modais de Transporte,92329,/orgao,3
Plataforma do Registro Geral de Animais - SISBICHO,92384,/orgao,3
"Requerimento de Atualização de Dados Cadastrais em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92607,/orgao,3
"Requerimento de Recadastramento com Prova de Vida para feirantes, expositores e ambulantes em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92619,/objetivo,3
Solicitação de serviços para os povos e comunidades tradicionais,93368,/grupo,3
Licenciamento para Execução de Obra e/ou Reparo Programados em Vias Públicas,93608,/orgao,3
Infração ao Código Disciplinar de Transporte de Passageiros – Cancelamento (Primeira Instância),93681,/servicos,3
Inclusão de Veículo - Táxi/Mototáxi,101541,/objetivo,2
Baixa de Veículo - Táxi/Mototáxi,101596,/servicos,2
Consultar Validade de Contracheque,68596,/orgao,2
Licenciamento de eventos - Autorização Transitória,69052,/objetivo,2
Análise de alteração de linha de STPL,71508,/servicos,2
Programação de sinal de trânsito - revisão,71964,/servicos,2
Treinamento Noções básicas de higiene na manipulação de alimentos,72478,/orgao,2
Desobstrução de galerias e ramais de águas pluviais,75965,/servicos,2
Informações sobre Pecúlio,76399,/termos,2
Reposição de Grelha ou tampão,77653,/servicos,2
Requerimento de Fruição de Valor de Cargo de Confiança,78927,/servicos,2
"Licença de loteamento, desmembramento ou remembramento",82582,/objetivo,2
"Realização, Consulta e Cancelamento de Agendamento de Vistoria por Permissão em Taxi",91833,/publico,2
"Inclusão de Auxiliar Modais Escolar, Fretamento, STPL, STPC e TEC",101391,/objetivo,2
"Inclusão de Auxiliar Modais Escolar, Fretamento, STPL, STPC e TEC",101391,/termos,2
"Baixa de Auxiliar Modais Escolar, Fretamento, STPL, STPC e TEC",101478,/servicos,2
Inclusão de Veículo - Táxi/Mototáxi,101541,/grupo,2
Inclusão de Veículo - Táxi/Mototáxi,101541,/publico,2
Permuta de Veículo - Táxi/Mototáxi,101543,/publico,2
Emissão de Carta de Isenção Tributária por Permissão de Táxi/Mototáxi,101551,/grupo,2
Transferência de Permissão de Táxi/Mototáxi,101561,/grupo,2
Transferência por Benefício ‘Causa Mortis’ de Táxi/Mototáxi,101565,/busca,2
Transferência por Benefício ‘Causa Mortis’ de Táxi/Mototáxi,101565,/grupo,2
Abertura de processo de Consulta Prévia na Rio-Águas,102247,/servicos,2
"Segunda Via de CIAT Modais Escolar, Fretamento, STPL, STPC e TEC",102385,/grupo,2
"Atualização Cadastral Modais Escolar, Fretamento, STPL, STPC e TEC",102394,/servicos,2
"Atualização Cadastral Modais Escolar, Fretamento, STPL, STPC e TEC",102394,/termos,2
Solicitação de atendimento do Conselho Tutelar,102618,/busca,2
Verificação de ocorrências no BRT,103051,/servicos,2
Requerimento para verificação de obras executadas sem autorização da Fundação Rio-Águas,103268,/busca,2
Fiscalização da ocupação de área pública,103544,/servicos,2
"Informações sobre obras de reparo, canalização ou limpeza de rio, canal ou valão",103552,/orgao,2
Cemitérios e Crematórios Particulares Para Animais,103663,/busca,2
Cópia ou Certidão de inteiro teor de documento ou processo,103709,/orgao,2
Cópia ou Certidão de inteiro teor de documento ou processo,103709,/publico,2
Licenciamento Economia sobre Rodas - Sacolão Volante,103758,/busca,2
Licenciamento Economia sobre Rodas - Sacolão Volante,103758,/servicos,2
Censo Cadastral  Previdenciário - Previ-Rio,103922,/sistema,2
Informações sobre ressarcimento de danos à terceiros no caso de acidentes com veículos e/ou equipamentos da Comlurb,103986,/objetivo,2
Informações sobre ressarcimento de danos à terceiros no caso de acidentes com veículos e/ou equipamentos da Comlurb,103986,/tema,2
ISS - Pedido para emissão de certidão de Visto Fiscal para Habite-se/ Inclusão no cadastro exclusivo do IPTU (COM Movimento Econômico),104192,/tema,2
"Fiscalização de outros estabelecimentos, exceto de alimentos, de saúde e veterinários",104606,/orgao,2
Fiscalização de serviços de embelezamento e atividades físicas,105030,/orgao,2
SOLICITAÇÃO PARA IMPLANTAÇÃO DE CANTEIROS AJARDINADOS E DISPOSITIVOS ESPECIAIS,105176,/orgao,2
Consulta à Comissão de Integridade Pública (CIP),105499,/tema,2
ISS - Programa Carioca em Dia,105600,/sistema,2
Reparo de tampão ou poste danificado ou fora de prumo,105997,/orgao,2
Fiscalização de estacionamento irregular de veículo,68599,/orgao,2
Incluir Aluno para acompanhamento escolar,68617,/orgao,2
Incluir Aluno para acompanhamento escolar,68617,/sistema,2
Remoção de resíduos no logradouro,68635,/objetivo,2
"Vistoria em foco de Aedes Aegypti (Dengue, Chikungunya e Zika)",68653,/busca,2
Dívida Ativa - Consultar débitos de IPTU,68760,/orgao,2
Baixa de alvará de licença de estabelecimento,68981,/termos,2
Solicitação de Cartão Morador,69129,/grupo,2
Consulta à Merenda Escolar,69334,/termos,2
Concessão de alvará de licença de estabelecimento pela internet,69572,/orgao,2
Consulta de Multas por Permissão de TEC/STPL/STPC/Transporte Escolar/Fretamento,69761,/objetivo,2
Emissão de Taxas por Permissão de TEC/STPL/STPC/Transporte Escolar/Fretamento,69765,/busca,2
Emissão de Taxas por Permissão de TEC/STPL/STPC/Transporte Escolar/Fretamento,69765,/grupo,2
Acesso a outros Requerimentos da Vigilância Sanitária,69845,/orgao,2
Autorização de Táxi/Mototáxi para Motoristas Auxiliares - Abertura de Termo,70492,/publico,2
Abertura de Termo para Transporte Escolar,70548,/servicos,2
Verificação de frequência irregular da coleta domiciliar com retirada do resíduo,70555,/busca,2
Matrícula na Educação Especial,70721,/sistema,2
Limpeza das Margens de Rios,70740,/grupo,2
Matrícula em Creche Municipal,70742,/busca,2
"Matrícula na Pré-Escola, Ensino Fundamental e Educação de Jovens e Adultos",70758,/termos,2
Remoção de resíduos de poda,70763,/servicos,2
Remoção de carcaça do veículo não identificável,70811,/objetivo,2
Frequência irregular de coleta seletiva,70858,/grupo,2
Frequência irregular de coleta seletiva,70858,/orgao,2
Remoção de toco e raiz (destoca),70890,/objetivo,2
Multa de Trânsito - Ressarcimento de valor pago,70990,/tema,2
Varrição de Logradouro,71070,/tema,2
BUSCA FÁCIL - Consulta à Legislação Urbana da Cidade do Rio de Janeiro,71288,/orgao,2
Implantação de estacionamento para veículos,71384,/busca,2
Implantação de estacionamento para veículos,71384,/servicos,2
Implantação de área de estacionamento de curta duração,71407,/grupo,2
Multa de Trânsito - Solicitação de Cópia do Auto de Infração (AIT ou Foto),71525,/publico,2
Informações sobre locais de funcionamento dos equipamentos de fiscalização eletrônica,71541,/busca,2
Plano Diretor Rio,71833,/grupo,2
Permissão Especial de Estacionamento para Veículos de Carga e Descarga de Mudanças Residenciais,71837,/grupo,2
Informações sobre implantação de área de lazer,71872,/busca,2
Solicitação ou remanejamento de ponto de ônibus,71921,/orgao,2
Solicitação ou remanejamento de ponto de ônibus,71921,/servicos,2
Fiscalização do Transporte Escolar,72055,/servicos,2
Autorização Especial para Veículo de Carga - AEVC,72061,/servicos,2
Informações sobre o Programa Bolsa Família,72315,/tema,2
Treinamento Noções básicas de higiene na manipulação de alimentos,72478,/busca,2
Reinstalação de ponto de luz,72545,/busca,2
Reinstalação de ponto de luz,72545,/orgao,2
"Informações para empresas que buscam qualificar, incluir e capacitar pessoas com deficiência",72559,/servicos,2
Reparo em equipamentos de poste de iluminação pública,72566,/orgao,2
Reparo de luminária fora de posição,72601,/busca,2
Central Carioca de Intérpretes de Libras,72602,/servicos,2
Vistoria em logradouros públicos ou privados para avaliação de gatos errantes com suspeita de Esporotricose,72630,/servicos,2
Atendimento a reações adversas à vacinação antirrábica animal,72654,/orgao,2
Atendimento a reações adversas à vacinação antirrábica animal,72654,/tema,2
Reparo de cabo de iluminação pública,72658,/orgao,2
Reparo de cabo de iluminação pública,72658,/servicos,2
"Remoção de cavalos, bois, porcos e cabras gravemente feridos ou atropelados em vias públicas",72710,/busca,2
"Remoção de cavalos, bois, porcos e cabras gravemente feridos ou atropelados em vias públicas",72710,/objetivo,2
"Análise, orientação ou fiscalização de morcegos em instituições públicas ou privadas",72753,/servicos,2
"Análise, orientação ou fiscalização de pombos em instituições públicas ou privadas",72762,/servicos,2
Realização de exames laboratoriais para diagnóstico de raiva animal,72798,/servicos,2
Realização de exame de imagem em animais,72802,/publico,2
Registro de engenheiros e empresas do ramo de Aparelhos de Transporte,72908,/servicos,2
Informações sobre empresas conveniadas com a Prefeitura,73155,/termos,2
"Solicitação de desinterdição de estabelecimentos de alimentos,industria de alimentos  e ensino",73261,/servicos,2
"Desinterdição de serviços de saúde, embelezamento e atividades fisicas",73340,/servicos,2
Informações sobre ISS - Lei de Incentivo à Cultura,75524,/busca,2
Informação sobre trabalho ou estágio na MultiRio,75543,/orgao,2
Suporte técnico às Plataformas MultiRio,75594,/publico,2
Suporte técnico às Plataformas MultiRio,75594,/termos,2
Autorização de poda ou remoção de árvore em área pública,76072,/grupo,2
Autorização de poda ou remoção de árvore em área particular,76115,/orgao,2
Informações sobre o auxílio funeral,76367,/grupo,2
Informações sobre o auxílio funeral,76367,/termos,2
Informações sobre o auxílio natalidade,76390,/grupo,2
Informações sobre o auxílio natalidade,76390,/publico,2
Informações sobre senha para os benefícios,76406,/servicos,2
Isenção de Imposto de Renda,76427,/orgao,2
Isenção de Imposto de Renda,76427,/publico,2
Solicitação de plantio de árvore em área pública,76687,/busca,2
"Requerimento de Inclusão e Exclusão de Substituto Eventual ou Preposto em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",76865,/grupo,2
Informação sobre gotejamento de ar-condicionado em área pública,77306,/busca,2
Informação sobre gotejamento de ar-condicionado em área pública,77306,/servicos,2
Fiscalização de quiosque de praia,77369,/busca,2
Fiscalização de quiosque de praia,77369,/orgao,2
Solicitação de devolução de pagamento – Taxi.Rio Cidades,77606,/servicos,2
Fiscalização de buraco na calçada,77662,/servicos,2
"Reparo de buraco, deformação ou afundamento na pista",77681,/busca,2
Instalação e manutenção de placas de identificação de rua,77720,/servicos,2
Pontos Turísticos,77791,/publico,2
Cultura e arte,77809,/objetivo,2
Informações sobre a transferência de titularidade de Jazigo,77850,/busca,2
Táxi especial para cadeirantes,78158,/publico,2
Táxi especial para cadeirantes,78158,/termos,2
Informações sobre saldo devedor e quitação do financiamento imobiliário no Previ-Rio,78245,/orgao,2
Verificação de descumprimento dos prazos para atendimento ou agendamento – planos de saúde,78297,/termos,2
Pesquisa de existência de alvará,78566,/tema,2
Verificação de descumprimento de acordo firmado em evento de conciliação do Procon Carioca,78629,/grupo,2
Declaração de rendimentos de servidor ativo,78792,/busca,2
Averbação de tempo de contribuição / serviço,79025,/orgao,2
Averbação de tempo de contribuição / serviço,79025,/termos,2
Solicitação da gravação do atendimento 1746,79485,/termos,2
Informações de Faixa não Edificante (FNA) ou Faixa Marginal de Proteção (FMP),79775,/termos,2
Solicitação de emissão de BRAT em acidente de trânsito SEM VÍTIMA,79943,/publico,2
Vistoria em ameaça ou desprendimento de revestimento interno,80798,/busca,2
Vistoria em estrutura sinistrada por incêndio,80900,/grupo,2
Fornecimento de informações sobre limites de áreas protegidas,81793,/objetivo,2
Fornecimento de informações sobre limites de áreas protegidas,81793,/tema,2
Restituição de indébito em dívida ativa,81817,/servicos,2
Alterações Cadastrais em Dívida Ativa,81851,/busca,2
Fiscalização de poluição sonora - Medição de ruído em empreendimento ambientalmente licenciável e pela GEM Rio Luz,81894,/tema,2
Fiscalização de Poluição do ar,81914,/servicos,2
Autorização de pesquisa em Unidades de Conservação,81938,/busca,2
Fiscalização de captação de águas irregular,82549,/servicos,2
Licença de transformação de uso de edificação,82577,/sistema,2
Emissão e controle de guia para pagamento de Mais Valia,82610,/busca,2
Informação sobre a situação dos imóveis no Município do Rio de Janeiro,82648,/objetivo,2
Relação de empresas licenciadas para receber resíduos da construção civil (RCC),82652,/objetivo,2
Atendimento à denúncia de obra sem licença e moderação dos chamados da Central de Atendimento 1746,82670,/busca,2
ISS – Pedido para emissão de certidão de Visto Fiscal para Habite-se/ Inclusão no cadastro exclusivo do IPTU (sem Movimento Econômico),83239,/termos,2
GeoPAL,83819,/grupo,2
Acervo de Imagens PAA/PAL,83832,/publico,2
DATA.RIO - Portal de dados abertos,84058,/sistema,2
Informações sobre cães e gatos agressivos ou agressores - IVISA RIO,85643,/busca,2
Informações sobre cães e gatos agressivos ou agressores - IVISA RIO,85643,/servicos,2
SMPDA - Programa Bicho Rio - Esterilização gratuita de cães e gatos,86797,/publico,2
SMPDA - Programa Bicho Rio - Palestras,86822,/tema,2
Apoio à produções audiovisuais – Rio Film Commission,87459,/tema,2
Cadastro no 'Push Processo' para mensagens sobre o andamento de Processos Físicos,88182,/busca,2
O que é Nave do Conhecimento?,88208,/objetivo,2
Recurso de Notificação e Intimação emitidos pela Rio-Águas,88294,/busca,2
Recurso de Notificação e Intimação emitidos pela Rio-Águas,88294,/servicos,2
USUCAPIÃO EXTRAJUDICIAL,88437,/busca,2
Observação do Céu no Planetário do Rio,88497,/objetivo,2
Patrimônio – Parcelamento de débitos pelo uso de imóvel público do patrimônio municipal,88512,/servicos,2
Arrematação em Dívida Ativa,88661,/busca,2
Cópia de acordo de parcelamento em Dívida Ativa,88664,/busca,2
Levantamento de depósito em Dívida Ativa,88677,/servicos,2
Cancelamento de cobrança em Dívida Ativa,88693,/busca,2
Fiscalização da atuação do guardador de estacionamento Rio Rotativo,89171,/sistema,2
Autorização para Publicidade Vinculada a Eventos,89312,/orgao,2
"Vistoria para Inclusão de Veículo dos Modais Escolar, Fretamento, STPL, STPC e TEC",90166,/servicos,2
"Segunda Via de Certificado de Vistoria Modais Escolar, Fretamento, STPL, STPC e TEC",90191,/grupo,2
Selo “Amigo dos Animais”,90609,/busca,2
Fiscalização de irregularidades em Táxi,90899,/objetivo,2
Fiscalização de irregularidades em Táxi,90899,/publico,2
"Certidão Municipal de Inexigibilidade de Licenciamento Ambiental para obras de construção de edificações novas, acréscimos, demolições, projetos de loteamento e grupamento de áreas privativas (CMI)",90925,/orgao,2
Requerimento de Baixa de Permissão em Feiras Livres e Feiras Móveis,91079,/servicos,2
"Requerimento de Baixa de Matrícula (autorização) em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",91092,/busca,2
Requerimento de Gratificação por Substituição de Cargo de Confiança de Direção,91655,/servicos,2
Fiscalização do Transporte de Fretamento,91712,/objetivo,2
Emissão de Taxas por Permissão em Taxi,91836,/publico,2
"Vistoria de Táxi - 1ª Autonomia, Inclusão e Permuta de Veículo, Transferência de Permissão, Benefício ‘Causa Mortis’ e Vistoria Extra",91872,/publico,2
"Ingresso ou Baixa em Cooperativa, Associação ou Prestadora de Serviço de Táxi",91886,/objetivo,2
"Ingresso ou Baixa em Cooperativa, Associação ou Prestadora de Serviço de Táxi",91886,/tema,2
consulta de Endereço das Escolas Públicas Municipais,92245,/publico,2
Baixa de Veículos dos Modais de Transporte,92331,/tema,2
Permuta de Veículos dos Modais de Transporte,92333,/orgao,2
"Requerimento de Atualização de Dados Cadastrais em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92607,/busca,2
"Requerimento de Recadastramento com Prova de Vida para feirantes, expositores e ambulantes em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92619,/servicos,2
"Requerimento de Recadastramento com Prova de Vida para feirantes, expositores e ambulantes em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92619,/tema,2
"Requerimento de Criação de Novas Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92623,/busca,2
"Requerimento de Criação de Novas Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92623,/servicos,2
Consulta de Processos Administrativos Físicos,93077,/orgao,2
Solicitação de serviços para os povos e comunidades tradicionais,93368,/objetivo,2
LEGALIZAÇÃO DE OBRA E/OU REPARO EM VIAS PÚBLICAS,93606,/busca,2
Formulário Ambulante - Alteração,94048,/tema,2
Fiscalização de obras em imóvel privado,98320,/busca,2
Ressarcimento de Taxas de Diárias e Remoção ou de Saldo Remanescente de Arrematação de Veículo Leiloado,100881,/termos,1
Multa de Trânsito - Acompanhamento de Recurso,101260,/orgao,1
"Inclusão de Auxiliar Modais Escolar, Fretamento, STPL, STPC e TEC",101391,/servicos,1
"Baixa de Auxiliar Modais Escolar, Fretamento, STPL, STPC e TEC",101478,/termos,1
Inclusão de Veículo - Táxi/Mototáxi,101541,/termos,1
Transferência por Benefício ‘Causa Mortis’ de Táxi/Mototáxi,101565,/objetivo,1
Transferência por Benefício ‘Causa Mortis’ de Táxi/Mototáxi,101565,/sistema,1
Baixa de Veículo - Táxi/Mototáxi,101596,/busca,1
Troca de Beneficiário de Taxista/Mototaxista,101625,/busca,1
Verificação de Achados e Perdidos (Táxi),101709,/grupo,1
Verificação de Achados e Perdidos (Táxi),101709,/objetivo,1
Informações sobre fiscalização de irregularidades em linhas de ônibus,101794,/servicos,1
Requerimento de Declaração de Isenção de Reservatório de Retardo na Rio-Águas,102135,/servicos,1
Abertura de processo de Consulta Prévia na Rio-Águas,102247,/orgao,1
Multa de trânsito - Verificação da troca de real infrator,102257,/servicos,1
Verificação de alteração de itinerário de ônibus,102265,/servicos,1
Autorização para Cooperativa e Associação de Táxi/Mototáxi (Abertura de Termo),102380,/busca,1
"Segunda Via de CIAT Modais Escolar, Fretamento, STPL, STPC e TEC",102385,/servicos,1
"Ingresso ou Baixa em Cooperativa Modais Escolar, Fretamento, STPL, STPC e TEC",102392,/busca,1
Manutenção de sinalização gráfica horizontal viária,102530,/orgao,1
Manutenção de sinalização gráfica horizontal viária,102530,/servicos,1
Informações sobre o BRT,102715,/orgao,1
Informações sobre o BRT,102715,/publico,1
Verificação do aumento de tarifa modal,103088,/servicos,1
Abertura de Termo para Serviço de Transporte de Passageiros Complementar Comunitário (STPC),103135,/servicos,1
Extinção de Serviço de Transporte de Passageiros Complementar Comunitário (STPC),103145,/servicos,1
Implantação de praças,103187,/orgao,1
Implantação de praças,103187,/servicos,1
Fiscalização de árvore plantada inadequadamente em logradouro público,103208,/orgao,1
Manutenção de equipamentos das Academias da Terceira Idade (ATI),103282,/orgao,1
Cartão de Estacionamento para Prestadores de serviços de Utilidade Pública,103436,/servicos,1
Cemitérios e Crematórios Particulares Para Animais,103663,/orgao,1
Cemitérios e Crematórios Particulares Para Animais,103663,/servicos,1
Solicitação de Declaração de Conformidade Ambiental,103824,/objetivo,1
Solicitação de Declaração de Conformidade Ambiental,103824,/orgao,1
Solicitação de Declaração de Conformidade Ambiental,103824,/sistema,1
Solicitação de Declaração de Conformidade Ambiental,103824,/tema,1
Cartão de Estacionamento para Veículos de Imprensa,103870,/orgao,1
Cartão de Estacionamento para Veículos de Imprensa,103870,/servicos,1
Informações sobre ressarcimento de danos à terceiros no caso de acidentes com veículos e/ou equipamentos da Comlurb,103986,/busca,1
Informações sobre ressarcimento de danos à terceiros no caso de acidentes com veículos e/ou equipamentos da Comlurb,103986,home,1
Informações sobre ressarcimento de danos à terceiros no caso de acidentes com veículos e/ou equipamentos da Comlurb,103986,/publico,1
Informações sobre ressarcimento de danos à terceiros no caso de acidentes com veículos e/ou equipamentos da Comlurb,103986,/termos,1
Fiscalização de serviços de embelezamento e atividades físicas,105030,/busca,1
Fiscalização de fumo em estabelecimentos fechados de alimento ou de ensino,105039,/busca,1
ISS - Recurso Especial,105071,/servicos,1
ISS - Solicitação de envio de débito de ISS para Dívida Ativa,105075,/orgao,1
"SOLICITAÇÃO PARA LIGAÇÃO DE EFLUENTES SANITÁRIOS, APÓS TRATAMENTO E APROVAÇÃO PELA CONCESSIONÁRIA DE ESGOTAMENTO SANITÁRIO LOCAL, EM SISTEMA UNITÁRIO",105166,/orgao,1
SOLICITAÇÃO DE REBAIXAMENTO DE MEIO FIO PARA ACESSO DE VEÍCULOS EM LOTES E EM EDIFICAÇÕES,105171,/servicos,1
SOLICITAÇÃO PARA IMPLANTAÇÃO DE CANTEIROS AJARDINADOS E DISPOSITIVOS ESPECIAIS,105176,/busca,1
Consulta à Comissão de Integridade Pública (CIP),105499,/orgao,1
Consulta à Comissão de Integridade Pública (CIP),105499,/servicos,1
Autorização de funcionamento para banca de jornal e revistas,105563,/orgao,1
Baixa de Autorização de Publicidade,105617,home,1
Informação sobre licenciamento de produtos da MultiRio,106232,home,1
Informação sobre os produtos e projetos da MultiRio,106245,/busca,1
Análise de Impacto no Sistema Viário,257,/termos,1
Remoção de entulho e bens inservíveis,68561,/tema,1
Remoção de entulho e bens inservíveis,68561,/termos,1
Consultar Validade de Contracheque,68596,/tema,1
Consultar Validade de Contracheque,68596,/termos,1
Reparo de luminária,68606,/busca,1
Reparo de luminária,68606,/objetivo,1
Reparo de luminária,68606,/tema,1
Incluir Aluno para acompanhamento escolar,68617,/publico,1
Incluir Aluno para acompanhamento escolar,68617,/termos,1
Remoção de resíduos no logradouro,68635,/busca,1
Controle de roedores e Caramujos Africanos,68638,/termos,1
Reparo de sinal de trânsito apagado,68642,/busca,1
Remoção de veículo abandonado em via pública,68664,/orgao,1
Consultar Calendário Escolar,68683,/orgao,1
Consultar Declaração de Escolaridade,68687,/tema,1
Dívida Ativa - Consultar débitos de IPTU,68760,/tema,1
Alvará de Licença de Estabelecimento - Solicitação de Alteração Cadastral,68970,/orgao,1
Segunda via de alvará,68976,/orgao,1
Baixa de alvará de licença de estabelecimento,68981,/orgao,1
Alteração de Endereço (atividade dispensada de alvará),68986,/termos,1
Consulta à Merenda Escolar,69334,/grupo,1
Consulta à Merenda Escolar,69334,/objetivo,1
Alvará de Licença de Estabelecimento - Alteração de atividade,69484,/orgao,1
Alvará de Licença de Estabelecimento - Alteração de atividade,69484,/termos,1
Concessão de alvará de licença de estabelecimento pela internet,69572,/termos,1
Alvará de Licença de Estabelecimento - Recurso de Consulta Prévia,69579,/orgao,1
Autorização para colocação de mesas e cadeiras em área pública,69750,/grupo,1
Autorização para colocação de mesas e cadeiras em área pública,69750,/tema,1
Autorização para colocação de mesas e cadeiras em área pública,69750,/termos,1
Consulta de Multas por Permissão de TEC/STPL/STPC/Transporte Escolar/Fretamento,69761,/grupo,1
Consulta de Multas por Permissão de TEC/STPL/STPC/Transporte Escolar/Fretamento,69761,/termos,1
Emissão de Taxas por Permissão de TEC/STPL/STPC/Transporte Escolar/Fretamento,69765,/termos,1
Emissão de Procuração Virtual para banca de jornal,69803,/grupo,1
"Realização, Consulta e Cancelamento de Agendamento de Vistoria por Permissão de TEC/ STPL/STPC/Transporte Escolar/Fretamento",70377,/grupo,1
"Realização, Consulta e Cancelamento de Agendamento de Vistoria por Permissão de TEC/ STPL/STPC/Transporte Escolar/Fretamento",70377,/termos,1
Vistoria Veicular e Atualização Documental - Táxi,70382,/sistema,1
"Vistoria Extra (2ª via de Selo) dos Modais Escolar, Fretamento, STPL, STPC e TEC",70412,/servicos,1
Autorização de Táxi/Mototáxi para Motoristas Auxiliares - Abertura de Termo,70492,/objetivo,1
Autorização de Táxi/Mototáxi para Motoristas Auxiliares - Abertura de Termo,70492,/sistema,1
Abertura de Termo para Transporte Escolar,70548,/grupo,1
Limpeza de praias,70633,/busca,1
Limpeza de praias,70633,/termos,1
Limpeza de praças e parques,70709,/orgao,1
"Limpeza de papeleira, contêiner e caçamba da COMLURB",70713,/busca,1
Matrícula na Educação Especial,70721,/busca,1
Matrícula na Educação Especial,70721,/servicos,1
Limpeza das Margens de Rios,70740,/orgao,1
Matrícula em Creche Municipal,70742,/termos,1
Notificação ao Proprietário para Limpeza de resíduos em Terreno Baldio,70756,/servicos,1
"Matrícula na Pré-Escola, Ensino Fundamental e Educação de Jovens e Adultos",70758,/publico,1
Remoção de resíduos de poda,70763,/tema,1
Informações sobre o serviço de Fretamento,70771,/servicos,1
Instalação e/ou Retirada de Papeleira,70790,/objetivo,1
Remoção de carcaça do veículo não identificável,70811,/servicos,1
Retirada de caçamba particular cheia,70847,/busca,1
Certificado de Aceitação das Condições de Acessibilidade,70850,/servicos,1
Certificado de Aceitação das Condições de Acessibilidade,70850,/termos,1
Avaliação de risco de queda da árvore,70884,/servicos,1
Remoção de árvore de logradouro,70887,/busca,1
Remoção de árvore de logradouro,70887,/termos,1
Reparo de calçada danificada por raiz,70897,/objetivo,1
Reparo de calçada danificada por raiz,70897,/sistema,1
"Manutenção de Mobiliário, Brinquedos e Equipamentos Esportivos em Praças e Parques Públicos",70902,/servicos,1
"Fiscalização de Caçamba Particular - Empresas/Autônomos Não Credenciados, Veículos Não Permitidos e Fora do Padrão",70959,/orgao,1
Cadastro MOTO.RIO,70972,/grupo,1
Cadastro MOTO.RIO,70972,/objetivo,1
Multa de Trânsito - Ressarcimento de valor pago,70990,/grupo,1
Multa de Trânsito - Ressarcimento de valor pago,70990,/termos,1
Multa de Trânsito - Solicitação de Cópia de Aviso de Recebimento,70995,/grupo,1
Multa de Trânsito - Solicitação de Cópia de Aviso de Recebimento,70995,/tema,1
Multa de Trânsito - Consulta de Multa,71034,/orgao,1
Varrição de Logradouro,71070,/busca,1
