carioca_id,carioca_titulo,carioca_descricao,carioca_url,carioca_link_direto,carioca_orgao,carioca_tipo,carioca_categoria,1746_id,1746_titulo,1746_descricao,1746_url,1746_tipo,1746_categoria,similaridade,similaridade_percentual,classificacao
72791,Atendimento clínico para animais – Esporotricose,"Atendimento na Clínica Veterinária para casos de Esporotricose, que é uma zoonose causada por fungos presentes no meio ambiente (solo, plantas, matéria orgânica) apresentando como lesões nódulos e ulc...",https://carioca.rio/servicos/atendimento-clinico-para-animais-esporotricose/,https://www.1746.rio/hc/pt-br/articles/10735450548635-Atendimento-cl%C3%ADnico-para-animais-com-Esporotricose,"Secretaria Municipal de Saúde / Instituto Municipal de Vigilância Sanitária, Vigilância de Zoonoses e de Inspeção Agropecuária - IVISA-RIO",informacao,Animais,10735450548635,Atendimento clínico para animais com Esporotricose,"Atendimento na Clínica Veterinária para casos de Esporotricose, que é uma zoonose causada por fungos presentes no meio ambiente (solo, plantas, matéria orgânica) apresentando como lesões nódulos e ulc...",https://www.1746.rio/hc/pt-br/articles/10735450548635-Atendimento-cl%C3%ADnico-para-animais-com-Esporotricose,servico,Animais,0.9275,92.75%,SIMILAR
72839,Informações sobre Fiscalização de instalações de exaustão mecânica de cozinha industrial,"Verificação das condições de funcionamento das instalações de exaustão mecânica de cozinha industrial, que estão causando incômodos de calor, odor, fuligem fumaça, trepidação e outras irregularidades,...",https://carioca.rio/servicos/fiscalizacao-de-instalacoes-de-exaustao-mecanica-de-cozinha-industrial/,https://acesso.processo.rio/sigaex/public/app/peticionamento/72831,Companhia Municipal de Energia e Iluminação - RIOLUZ,informacao,Licenças,10274282552091,Informações sobre fiscalização de instalações de exaustão mecânica de cozinha industrial,"Verificação das condições de funcionamento das instalações de exaustão mecânica de cozinha industrial, que estejam causando incômodos de calor, odor, fuligem, fumaça, trepidação e outras irregularidad...",https://www.1746.rio/hc/pt-br/articles/10274282552091-Informa%C3%A7%C3%B5es-sobre-fiscaliza%C3%A7%C3%A3o-de-instala%C3%A7%C3%B5es-de-exaust%C3%A3o-mec%C3%A2nica-de-cozinha-industrial,informacao,Licenças,0.9271,92.71%,SIMILAR
78843,Informações sobre Auto de Interdição da Defesa Civil,"Documento emitido após a vistoria da Defesa Civil ou por solicitação de outro órgão da Prefeitura, para local passível de algum tipo de risco, de qualquer intensidade e, é parte integrante do Boletim ...",https://carioca.rio/servicos/informacoes-sobre-auto-de-interdicao-da-defesa-civil/,,Secretaria Municipal de Saúde / Subsecretaria de Proteção e Defesa Civil - SUBPDEC,informacao,Emergência,10422311262491,Informações sobre auto de interdição da Defesa Civil,"Informações sobre Auto de Interdição da Defesa Civil. O documento é emitido após a vistoria da Defesa Civil ou em atendimento à solicitação dos demais órgãos da Prefeitura do RIO, face ser um disposit...",https://www.1746.rio/hc/pt-br/articles/10422311262491-Informa%C3%A7%C3%B5es-sobre-auto-de-interdi%C3%A7%C3%A3o-da-Defesa-Civil,informacao,Emergência,0.9271,92.71%,SIMILAR
75611,Fiscalização da manutenção da pavimentação de vias privatizadas – Linha Amarela.,"Fiscalização de obra de manutenção ou reforma, em via privatizada, ou seja, obra em andamento em vias privatizadas que o cidadão julga haver alguma irregularidade, ou está sendo malfeita.",https://carioca.rio/servicos/fiscalizacao-da-manutencao-da-pavimentacao-de-vias-privatizadas-linha-amarela/,https://www.1746.rio/hc/pt-br/articles/10822931418139-Fiscaliza%C3%A7%C3%A3o-da-manuten%C3%A7%C3%A3o-da-pavimenta%C3%A7%C3%A3o-de-vias-privatizadas-Linha-Amarela,Secretaria Municipal de Infraestrutura - SMI,servico,Cidade,10822931418139,Fiscalização da manutenção da pavimentação de vias privatizadas - Linha Amarela,"Fiscalização de obra de manutenção ou reforma, em via privatizada, com alguma irregularidade ou execução malfeita.",https://www.1746.rio/hc/pt-br/articles/10822931418139-Fiscaliza%C3%A7%C3%A3o-da-manuten%C3%A7%C3%A3o-da-pavimenta%C3%A7%C3%A3o-de-vias-privatizadas-Linha-Amarela,servico,Cidade,0.9255,92.55%,SIMILAR
103552,"Informações sobre obras de reparo, canalização ou limpeza de rio, canal ou valão","Informações sobre obras de reparo, canalização ou limpeza de rios e canais.",https://carioca.rio/servicos/informacoes-sobre-obras-de-reparo-canalizacao-ou-limpeza-de-rio-canal-ou-valao/,https://www.1746.rio/hc/pt-br/articles/10272260727707-Informa%C3%A7%C3%B5es-sobre-obras-de-reparo-canaliza%C3%A7%C3%A3o-ou-limpeza-de-rio-canal-ou-val%C3%A3o,Fundação Instituto das Águas do Município do Rio de Janeiro - RIO-ÁGUAS,informacao,Cidade,10272260727707,"Informações sobre obras de reparo, canalização ou limpeza de rio, canal ou valão","Reparo, canalização ou limpeza de rios, canais e valões são obras consideradas de grande porte. Por isso, acontecem conforme o cumprimento de etapas como vistoria preliminar, desenvolvimento de projet...",https://www.1746.rio/hc/pt-br/articles/10272260727707-Informa%C3%A7%C3%B5es-sobre-obras-de-reparo-canaliza%C3%A7%C3%A3o-ou-limpeza-de-rio-canal-ou-val%C3%A3o,informacao,Cidade,0.9255,92.55%,SIMILAR
92228,Informações sobre doação de livros,Informações sobre como doar livros para as Bibliotecas Escolares Municipais,https://carioca.rio/servicos/informacoes-sobre-doacao-de-livros/,,Secretaria Municipal de Educação - SME,informacao,Educação,10602999705115,Informações sobre doação de livros,,https://www.1746.rio/hc/pt-br/articles/10602999705115-Informa%C3%A7%C3%B5es-sobre-doa%C3%A7%C3%A3o-de-livros,informacao,Cultura,0.924,92.4%,SIMILAR
71921,Solicitação ou remanejamento de ponto de ônibus,Solicitação de criação ou mudança de ponto de ônibus em determinada localidade ou em um corredor BRS.,https://carioca.rio/servicos/verificacao-de-remanejamento-de-ponto-de-onibus/,https://transportes.prefeitura.rio/atendimentodigital/,Secretaria Municipal de Transportes - SMTR,servico,Transporte,27083306037787,Solicitação ou remanejamento de ponto de ônibus,Solicitação de ponto final de ônibus em determinada localidade ou em um corredor BRS e a verificação de transferência de local de ponto de ônibus.,https://www.1746.rio/hc/pt-br/articles/27083306037787-Solicita%C3%A7%C3%A3o-ou-remanejamento-de-ponto-de-%C3%B4nibus,servico,Transporte,0.9223,92.23%,SIMILAR
78166,Redução ou revisão de salários (proventos) de aposentadoria,Informações sobre redução dos proventos de aposentadoria e/ou pedido de retificação ou correção dos valores.,https://carioca.rio/servicos/reducao-ou-revisao-de-salarios-proventos-de-aposentadoria/,,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,servico,Servidor,10832987847963,Redução ou revisão de salários (proventos) de aposentadoria,,https://www.1746.rio/hc/pt-br/articles/10832987847963-Redu%C3%A7%C3%A3o-ou-revis%C3%A3o-de-sal%C3%A1rios-proventos-de-aposentadoria,servico,Servidor,0.9223,92.23%,SIMILAR
72796,Realização de exames laboratoriais em animais,"Realização de exames laboratoriais em animais atendidos no Hospital de Medicina Veterinária Jorge Vaitsman Av. Bartolomeu de Gusmão , 1.120 - São Cristovão , e no Centro de Controle de Zoonoses Paulo ...",https://carioca.rio/servicos/realizacao-de-exames-laboratoriais-em-animais/,https://www.1746.rio/hc/pt-br/articles/10735588434715-Realiza%C3%A7%C3%A3o-de-exames-laboratoriais-em-animais,"Secretaria Municipal de Saúde / Instituto Municipal de Vigilância Sanitária, Vigilância de Zoonoses e de Inspeção Agropecuária - IVISA-RIO",informacao,Animais,9894446201755,Realização de exames laboratoriais em animais,"Realização de exames laboratoriais em animais atendidos no Hospital de Medicina Veterinária Jorge Vaitsman e no Centro de Controle de Zoonoses Paulo Dacorso Filho, para apoio no diagnóstico de doenças...",https://www.1746.rio/hc/pt-br/articles/9894446201755-Realiza%C3%A7%C3%A3o-de-exames-laboratoriais-em-animais,servico,Animais,0.9205,92.05%,SIMILAR
72796,Realização de exames laboratoriais em animais,"Realização de exames laboratoriais em animais atendidos no Hospital de Medicina Veterinária Jorge Vaitsman Av. Bartolomeu de Gusmão , 1.120 - São Cristovão , e no Centro de Controle de Zoonoses Paulo ...",https://carioca.rio/servicos/realizacao-de-exames-laboratoriais-em-animais/,https://www.1746.rio/hc/pt-br/articles/10735588434715-Realiza%C3%A7%C3%A3o-de-exames-laboratoriais-em-animais,"Secretaria Municipal de Saúde / Instituto Municipal de Vigilância Sanitária, Vigilância de Zoonoses e de Inspeção Agropecuária - IVISA-RIO",informacao,Animais,10735588434715,Realização de exames laboratoriais em animais,"Realização de exames laboratoriais em animais atendidos no Hospital de Medicina Veterinária Jorge Vaitsman e no Centro de Controle de Zoonoses Paulo Dacorso Filho, para apoio no diagnóstico de doenças...",https://www.1746.rio/hc/pt-br/articles/10735588434715-Realiza%C3%A7%C3%A3o-de-exames-laboratoriais-em-animais,servico,Animais,0.9205,92.05%,SIMILAR
70811,Remoção de carcaça do veículo não identificável,"Avaliação para a remoção de veículo considerado como irrecuperável ou sucata, e que esteja abandonado na via pública, será removido pela COMLURB, após a liberação da Delegacia de Polícia local, de aco...",https://carioca.rio/servicos/avaliacao-de-remocao-de-carcaca-do-veiculo-nao-identificavel/,https://www.1746.rio/hc/pt-br/articles/10735745469979-Remo%C3%A7%C3%A3o-de-carca%C3%A7a-de-ve%C3%ADculo-n%C3%A3o-identific%C3%A1vel?article-id=10735745469979,Companhia Municipal de Limpeza Urbana - COMLURB,informacao,Cidade,10735745469979,Remoção de carcaça de veículo não identificável,"Avaliação para a remoção de veículo considerado como irrecuperável ou sucata, e que esteja abandonado na via pública, será removido pela COMLURB, após a liberação da Delegacia de Polícia local, de aco...",https://www.1746.rio/hc/pt-br/articles/10735745469979-Remo%C3%A7%C3%A3o-de-carca%C3%A7a-de-ve%C3%ADculo-n%C3%A3o-identific%C3%A1vel,servico,Cidade,0.9198,91.98%,SIMILAR
70811,Remoção de carcaça do veículo não identificável,"Avaliação para a remoção de veículo considerado como irrecuperável ou sucata, e que esteja abandonado na via pública, será removido pela COMLURB, após a liberação da Delegacia de Polícia local, de aco...",https://carioca.rio/servicos/avaliacao-de-remocao-de-carcaca-do-veiculo-nao-identificavel/,https://www.1746.rio/hc/pt-br/articles/10735745469979-Remo%C3%A7%C3%A3o-de-carca%C3%A7a-de-ve%C3%ADculo-n%C3%A3o-identific%C3%A1vel?article-id=10735745469979,Companhia Municipal de Limpeza Urbana - COMLURB,informacao,Cidade,10858515164699,Remoção de carcaça de veículo não identificável,"Avaliação para a remoção de veículo considerado como irrecuperável ou sucata, e que esteja abandonado na via pública, será removido pela COMLURB, após a liberação da Delegacia de Polícia local, de aco...",https://www.1746.rio/hc/pt-br/articles/10858515164699-Remo%C3%A7%C3%A3o-de-carca%C3%A7a-de-ve%C3%ADculo-n%C3%A3o-identific%C3%A1vel,servico,Cidade,0.9198,91.98%,SIMILAR
71914,Solicitação de Alteração ou Implantação de Ponto de Táxi,"Informações sobre solicitações referentes a pontos de táxi (transferência da localização, alteração do número de vagas, implantação de novo ponto etc.)",https://carioca.rio/servicos/informacoes-sobre-alteracao-ou-implantacao-de-ponto-de-taxi/,https://acesso.processo.rio/sigaex/public/app/peticionamento/71914,Secretaria Municipal de Transportes - SMTR,informacao,Transporte,10873005901723,Informações sobre alteração ou implantação de ponto de táxi,"Informações sobre solicitações referentes a pontos de táxi (transferência da localização, alteração do número de vagas, implantação de novo ponto etc.)",https://www.1746.rio/hc/pt-br/articles/10873005901723-Informa%C3%A7%C3%B5es-sobre-altera%C3%A7%C3%A3o-ou-implanta%C3%A7%C3%A3o-de-ponto-de-t%C3%A1xi,informacao,Transporte,0.9196,91.96%,SIMILAR
76399,Informações sobre Pecúlio,"Destinado a servidores ativos ,aposentados, e seus dependentes. O pecúlio é um seguro correspondente a uma vez o valor da remuneração sobre a qual tenha incidido a contribuição previdenciária relativa...",https://carioca.rio/servicos/informacoes-sobre-peculio/,https://previrio.prefeitura.rio/mpeculio-descricao,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,informacao,Servidor,10822916498331,Informações sobre Pecúlio,"Destinado a servidores ativos e aposentados, o pecúlio é um seguro correspondente a uma vez o valor da remuneração sobre a qual tenha incidido a contribuição previdenciária relativa ao mês do óbito do...",https://www.1746.rio/hc/pt-br/articles/10822916498331-Informa%C3%A7%C3%B5es-sobre-Pec%C3%BAlio,informacao,Servidor,0.9193,91.93%,SIMILAR
84362,"IPTU – Reconhecimento de Imunidade, Isenção e Não incidência","Abertura de processo para reconhecimento de imunidade, isenção e não incidência de IPTU (Imposto Predial e Territorial Urbano) e/ou TCL (Taxa de Coleta de Lixo).",https://carioca.rio/servicos/iptu-reconhecimento-de-imunidade-isencao-e-nao-incidencia/,https://docreceiver.smf.rio.rj.gov.br/importaiptu.php,"1400 - SMF / Secretaria Municipal de Fazenda, Secretaria Municipal de Fazenda e Planejamento - SMFP",servico,Taxas,24728861451163,"IPTU – Reconhecimento de Imunidade, Isenção e Não incidência",,https://www.1746.rio/hc/pt-br/articles/24728861451163-IPTU-Reconhecimento-de-Imunidade-Isen%C3%A7%C3%A3o-e-N%C3%A3o-incid%C3%AAncia,servico,Taxas,0.9193,91.93%,SIMILAR
72415,Informações sobre os Centro de Referência de Assistência Social – CRAS,"O CRAS (Centro de Referência de Assistência Social) é uma unidade pública estatal de referência para a oferta de serviços, programas e benefícios socioassistenciais de proteção social básica, ofertado...",https://carioca.rio/servicos/cras-centro-de-referencia-de-assistencia-social/,,Secretaria Municipal de Assistência Social - SMAS,informacao,Família,16406699996187,Informações sobre os Centros de Referência de Assistência Social - CRAS,"O CRAS (Centro de Referência de Assistência Social) é uma unidade pública estatal de referência para a oferta de serviços, programas e benefícios socioassistenciais de proteção social básica, ofertado...",https://www.1746.rio/hc/pt-br/articles/16406699996187-Informa%C3%A7%C3%B5es-sobre-os-Centros-de-Refer%C3%AAncia-de-Assist%C3%AAncia-Social-CRAS,informacao,Família,0.919,91.9%,SIMILAR
78790,Licitação e Pregão,Informações gerais sobre licitação e pregão.,https://carioca.rio/servicos/licitacao-e-pregao/,,Secretaria Municipal de Fazenda e Planejamento / Subsecretaria de Gente e Gestão Compartilhada - SUBGGC,informacao,Licenças,10859715321115,Informações sobre Licitação e Pregão,Consultas gerais sobre licitação e pregão.,https://www.1746.rio/hc/pt-br/articles/10859715321115-Informa%C3%A7%C3%B5es-sobre-Licita%C3%A7%C3%A3o-e-Preg%C3%A3o,informacao,Licenças,0.9183,91.83%,SIMILAR
101478,"Baixa de Auxiliar Modais Escolar, Fretamento, STPL, STPC e TEC","Consiste na desvinculação de um motorista/acompanhante auxiliar em uma autorização/permissão referente aos modais: Escolar, Fretamento, STPL – Serviço de Transporte Público Urbano Local, STPC - Serviç...",https://carioca.rio/servicos/baixa-de-auxiliar-modais-escolar-fretamento-stpl-stpc-e-tec/,https://acesso.processo.rio/sigaex/public/app/peticionamento/101478,"Secretaria Municipal de Ordem Pública - SEOP, 49096 - Secretaria Municipal de Ordem Pública / Coordenadoria Especial de Transporte Complementar, Secretaria Municipal de Ordem Pública / Coordenadoria Especial de Transporte Complementar - CETC",servico,Transporte,25325680587419,"Baixa de Auxiliar Modais Escolar, Fretamento, STPL, STPC e TEC","Consiste na desvinculação de um motorista/acompanhante auxiliar em uma autorização/permissão referente aos modais: Escolar, Fretamento, STPL – Serviço de Transporte Público Urbano Local, STPC - Serviç...",https://www.1746.rio/hc/pt-br/articles/25325680587419-Baixa-de-Auxiliar-Modais-Escolar-Fretamento-STPL-STPC-e-TEC,servico,Transporte,0.9172,91.72%,SIMILAR
72567,Inclusão de Pessoas Com Deficiência No Mercado De Trabalho,"É um serviço de atendimento especializado que conecta empresas parceiras e pessoas com deficiência, oferecendo capacitação, qualificação profissional e inclusão no mercado de trabalho, conforme a Lei ...",https://carioca.rio/servicos/informacoes-sobre-colocacao-profissional-para-pessoas-com-deficiencia/,https://wa.me/5521984718491,Secretaria Municipal da Pessoa com Deficiência - SMPD,servico,Trabalho,10836996886811,Informações sobre inclusão de pessoas com deficiência no mercado de trabalho,"Oferecer atendimento especializado, intermediando empresas parceiras e pessoas com deficiência que buscam capacitação, qualificação profissional e/ou inclusão no mercado de trabalho formal em conformi...",https://www.1746.rio/hc/pt-br/articles/10836996886811-Informa%C3%A7%C3%B5es-sobre-inclus%C3%A3o-de-pessoas-com-defici%C3%AAncia-no-mercado-de-trabalho,informacao,Trabalho,0.9167,91.67%,SIMILAR
78265,Valores Financiamento Imobiliário pagos indevidamente ao Previ-Rio – ressarcimento,Informações sobre reembolso de valores pagos indevidamente relativos ao financiamento imobiliário.,https://carioca.rio/servicos/valores-pagos-indevidamente-ao-previ-rio-ressarcimento/,,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,servico,Servidor,10823734836507,Valores pagos indevidamente ao Previ-Rio - ressarcimento,Informações sobre reembolso de valores pagos indevidamente relativos ao financiamento imobiliário.,https://www.1746.rio/hc/pt-br/articles/10823734836507-Valores-pagos-indevidamente-ao-Previ-Rio-ressarcimento,servico,Servidor,0.9166,91.66%,SIMILAR
79744,Informações sobre a participação da Defesa Civil em eventos,"Atua, prioritariamente, em situação de alto risco. Também contribui com a população com ações preventivas, participando, quando solicitada, em eventos de divulgação de Cidadania, onde o foco principal...",https://carioca.rio/servicos/informacoes-sobre-a-participacao-da-defesa-civil-em-eventos-2/,,Secretaria Municipal de Saúde / Subsecretaria de Proteção e Defesa Civil - SUBPDEC,informacao,Emergência,10421035612315,Informações sobre a participação da Defesa Civil em eventos,"A Defesa Civil é um órgão de emergência, que atua prioritariamente em situação de alto risco. Também contribui com a população com ações preventivas, participando, quando solicitada, em eventos de div...",https://www.1746.rio/hc/pt-br/articles/10421035612315-Informa%C3%A7%C3%B5es-sobre-a-participa%C3%A7%C3%A3o-da-Defesa-Civil-em-eventos,informacao,Emergência,0.9165,91.65%,SIMILAR
78800,Cadastramento de cotista para pensão alimentícia,Pensão alimentícia paga por servidor.,https://carioca.rio/servicos/cadastramento-de-cotista-para-pensao-alimenticia/,,Secretaria Municipal de Fazenda e Planejamento / Subsecretaria de Gente e Gestão Compartilhada - SUBGGC,informacao,Servidor,10833088457115,Informações sobre cadastramento de cotista para pensão alimentícia,Solicitação de pensão alimentícia para servidor.,https://www.1746.rio/hc/pt-br/articles/10833088457115-Informa%C3%A7%C3%B5es-sobre-cadastramento-de-cotista-para-pens%C3%A3o-aliment%C3%ADcia,informacao,Servidor,0.9142,91.42%,SIMILAR
78048,Telefones úteis ao turista,Informações sobre telefones úteis mais solicitados pelo turista.,https://carioca.rio/servicos/telefones-uteis-ao-turista/,http://www.riotur.rio,Empresa de Turismo do Município do Rio de Janeiro - RIOTUR,informacao,Cidadania,10420832807835,Informações sobre os telefones úteis ao turista,Informações sobre telefones úteis mais solicitados pelo turista. Acesse o link: https://riotur.rio/informacoes,https://www.1746.rio/hc/pt-br/articles/10420832807835-Informa%C3%A7%C3%B5es-sobre-os-telefones-%C3%BAteis-ao-turista,informacao,Cidadania,0.9125,91.25%,SIMILAR
103199,"Implantação de equipamentos de lazer em parques, praças e áreas verdes da cidade","Implantação de equipamentos de lazer em parques, praças e áreas verdes da cidade",https://carioca.rio/servicos/implantacao-de-equipamentos-de-lazer-em-parques-pracas-e-areas-verdes-da-cidade/,https://www.1746.rio/hc/pt-br/articles/10822139551259-Implanta%C3%A7%C3%A3o-de-equipamentos-de-lazer-em-parques-pra%C3%A7as-e-%C3%A1reas-verdes-da-cidade,Fundação Parques e Jardins - FPJ,informacao,Cidade,10822139551259,"Implantação de equipamentos de lazer em parques, praças e áreas verdes da cidade","Solicitação de instalação de brinquedos e equipamentos de lazer em praça, parque e área verde da cidade sob responsabilidade da Fundação Parques e Jardins.",https://www.1746.rio/hc/pt-br/articles/10822139551259-Implanta%C3%A7%C3%A3o-de-equipamentos-de-lazer-em-parques-pra%C3%A7as-e-%C3%A1reas-verdes-da-cidade,servico,Cidade,0.9125,91.25%,SIMILAR
72207,Informações sobre o Projeto de Empreendedorismo Comunitário,"Tem como objetivo a formação empreendedora, abordando temas como mentalidade empreendedora, vendas, marketing, planejamento financeiro, modelo de negócios, dentre outros.",https://carioca.rio/servicos/cursos-de-empreendedorismo-comunitario-smasdh/,https://www.1746.rio/portal/servicos/informacao?conteudo=229,Secretaria Municipal de Assistência Social - SMAS,informacao,Trabalho,10247029082523,Informações sobre o projeto de empreendedorismo comunitário,"O objetivo deste projeto é promover a formação empreendedora, abordando temas como mentalidade empreendedora, vendas, marketing, planejamento financeiro, modelo de negócios, entre outros.",https://www.1746.rio/hc/pt-br/articles/10247029082523-Informa%C3%A7%C3%B5es-sobre-o-projeto-de-empreendedorismo-comunit%C3%A1rio,informacao,Trabalho,0.9123,91.23%,SIMILAR
72207,Informações sobre o Projeto de Empreendedorismo Comunitário,"Tem como objetivo a formação empreendedora, abordando temas como mentalidade empreendedora, vendas, marketing, planejamento financeiro, modelo de negócios, dentre outros.",https://carioca.rio/servicos/cursos-de-empreendedorismo-comunitario-smasdh/,https://www.1746.rio/portal/servicos/informacao?conteudo=229,Secretaria Municipal de Assistência Social - SMAS,informacao,Trabalho,10836027382683,Informações sobre o projeto de empreendedorismo comunitário,"O objetivo deste projeto é promover a formação empreendedora, abordando temas como mentalidade empreendedora, vendas, marketing, planejamento financeiro, modelo de negócios, entre outros.",https://www.1746.rio/hc/pt-br/articles/10836027382683-Informa%C3%A7%C3%B5es-sobre-o-projeto-de-empreendedorismo-comunit%C3%A1rio,informacao,Trabalho,0.9123,91.23%,SIMILAR
72658,Reparo de cabo de iluminação pública,"Reparo de rede partida (quando o fio está caído, pendurado, desnivelado, solto ou exposto). Reparo de rede - verificação de rede (fio) faiscando, saindo fogo, desnivelada ou com barriga.",https://carioca.rio/servicos/reparo-de-rede-partida/,https://www.1746.rio/hc/pt-br/articles/14191400984987-Reparo-de-cabo-de-ilumina%C3%A7%C3%A3o-p%C3%BAblica,Companhia Municipal de Energia e Iluminação - RIOLUZ,servico,Cidade,14191400984987,Reparo de cabo de iluminação pública,"Reparo de rede partida (quando o fio está caído, pendurado, desnivelado, solto ou exposto).",https://www.1746.rio/hc/pt-br/articles/14191400984987-Reparo-de-cabo-de-ilumina%C3%A7%C3%A3o-p%C3%BAblica,servico,Cidade,0.9104,91.04%,SIMILAR
77749,Informações sobre autorização para rebaixamento de meio-fio,Informações sobre obtenção de autorização para rebaixamento de meio-fio no acesso ao imóvel. O rebaixamento do meio-fio é uma medida que facilita o acesso de veículos e pedestres ao imóvel.,https://carioca.rio/servicos/rebaixamento-de-meio-fio/,,Secretaria Municipal de Conservação - SECONSERVA,informacao,Cidade,10835581191835,Informações sobre autorização para rebaixamento de meio-fio,,https://www.1746.rio/hc/pt-br/articles/10835581191835-Informa%C3%A7%C3%B5es-sobre-autoriza%C3%A7%C3%A3o-para-rebaixamento-de-meio-fio,informacao,Cidade,0.9087,90.87%,SIMILAR
72310,"Informações sobre o acolhimento institucional de adultos, famílias, idosos em vulnerabilidade","É um serviço Tipificado Federal da Proteção Social Especial de Alta Complexidade , voltado para o atendimento às famílias e indivíduos que se encontram em situação de abandono, ameaça ou violação de d...",https://carioca.rio/servicos/informacao-sobre-acolhimento-institucional-de-adultos-familias-idosos-e-criancas-adolescentes-centrais-de-recepcao/,https://www.1746.rio/portal/servicos/informacao?conteudo=196,Secretaria Municipal de Assistência Social - SMAS,informacao,Família,10244866638875,Informações sobre acolhimento institucional de adultos idosos e famílias em vulnerabilidade,"É um serviço Tipificado Federal da Proteção Social Especial de Alta Complexidade , voltado para o atendimento às famílias e indivíduos que se encontram em situação de abandono, ameaça ou violação de d...",https://www.1746.rio/hc/pt-br/articles/10244866638875-Informa%C3%A7%C3%B5es-sobre-acolhimento-institucional-de-adultos-idosos-e-fam%C3%ADlias-em-vulnerabilidade,informacao,Família,0.9084,90.84%,SIMILAR
71833,Plano Diretor Rio,Informações sobre o Plano Diretor em vigor - LC 111/2011 e sobre a proposta de revisão em tramitação - PLC 44/2021,https://carioca.rio/servicos/peu-projeto-de-estruturacao-urbana-e-ou-plano-diretor-previsao-de-execucao/,https://planodiretor-pcrj.hub.arcgis.com/,Secretaria Municipal de Desenvolvimento Urbano e Econômico - SMDUE,servico,Cidade,15171946042267,Plano Diretor Rio,Informações sobre o Plano Diretor em vigor - LC 111/2011 e sobre a proposta de revisão em tramitação - PLC 44/2021. Para conhecimento das propostas do Plano Diretor da Cidade do Rio de Janeiro (PLC 04...,https://www.1746.rio/hc/pt-br/articles/15171946042267-Plano-Diretor-Rio,servico,Cidade,0.9071,90.71%,SIMILAR
77873,Informação sobre cremação de corpo ou membros,Informação sobre cremação de corpo ou membros amputados.,https://carioca.rio/servicos/informacao-sobre-cremacao-de-corpo-ou-membros/,https://www.1746.rio/hc/pt-br/articles/10835204307355-Informa%C3%A7%C3%B5es-sobre-crema%C3%A7%C3%A3o-de-corpo-ou-membros,Secretaria Municipal de Conservação - SECONSERVA,informacao,Cidadania,10835204307355,Informações sobre cremação de corpo ou membros,Informações sobre o processo de cremação de corpos ou membros amputados .,https://www.1746.rio/hc/pt-br/articles/10835204307355-Informa%C3%A7%C3%B5es-sobre-crema%C3%A7%C3%A3o-de-corpo-ou-membros,informacao,Cidadania,0.9069,90.69%,SIMILAR
90166,"Vistoria para Inclusão de Veículo dos Modais Escolar, Fretamento, STPL, STPC e TEC","Consiste em verificar se as condições de habilitação dos operadores e do veículo a incluir estão em conformidade com a legislação aplicável aos modais: Escolar, Fretamento, STPL – Serviço de Transport...",https://carioca.rio/servicos/vistoria-de-inclusao-de-veiculo/,https://acesso.processo.rio/sigaex/public/app/peticionamento/90166,"Secretaria Municipal de Ordem Pública - SEOP, Secretaria Municipal de Ordem Pública / Coordenadoria Especial de Transporte Complementar - CETC",servico,Transporte,17402689632923,"Vistoria de Inclusão de Veículo dos Modais Escolar, Fretamento, STPL, STPC e TEC","Consiste em verificar se as condições de habilitação dos operadores e do veículo a incluir estão em conformidade com a legislação aplicável aos modais: Transporte Escolar, Transporte Fretamento, STPL ...",https://www.1746.rio/hc/pt-br/articles/17402689632923-Vistoria-de-Inclus%C3%A3o-de-Ve%C3%ADculo-dos-Modais-Escolar-Fretamento-STPL-STPC-e-TEC,servico,Transporte,0.9067,90.67%,SIMILAR
77737,Reparo ou instalação de rampa de acesso em vias públicas,"Instalação, conserto ou manutenção de rampa de acesso.",https://carioca.rio/servicos/reparo-ou-instalacao-de-rampa-de-acesso-em-vias-publicas/,https://www.1746.rio/hc/pt-br/articles/10276143216923-Reparo-ou-instala%C3%A7%C3%A3o-de-rampa-de-acesso-em-vias-p%C3%BAblicas?article-id=10276143216923,Secretaria Municipal de Conservação - SECONSERVA,informacao,Cidade,27172939053723,Instalação de rampa de acesso em vias públicas,Solicitação de instalação de rampa de acesso.,https://www.1746.rio/hc/pt-br/articles/27172939053723-Instala%C3%A7%C3%A3o-de-rampa-de-acesso-em-vias-p%C3%BAblicas,servico,Cidade,0.9066,90.66%,SIMILAR
78835,Solicitação de desinterdição pela Defesa Civil,"Solicitação de desinterdição de local interditado pela Defesa Civil, realizada por engenheiro ou arquiteto devidamente habilitado, instruída com declaração assumindo a responsabilidade pelas obras/ser...",https://carioca.rio/servicos/solicitacao-de-desinterdicao-pela-defesa-civil/,https://acesso.processo.rio/sigaex/public/app/peticionamento/78835,Secretaria Municipal de Saúde / Subsecretaria de Proteção e Defesa Civil - SUBPDEC,servico,Emergência,10422314882715,Informações sobre desinterdição de local pela Defesa Civil,"Solicitação de desinterdição de local interditado pela Defesa Civil, realizada por engenheiro ou arquiteto devidamente habilitado, instruída com declaração assumindo a responsabilidade técnica pelas o...",https://www.1746.rio/hc/pt-br/articles/10422314882715-Informa%C3%A7%C3%B5es-sobre-desinterdi%C3%A7%C3%A3o-de-local-pela-Defesa-Civil,informacao,Emergência,0.9066,90.66%,SIMILAR
